customer_id,segment,company_type,payment_terms,loyalty_score,price_sensitivity,avg_order_value,registration_date
CUST-0118,pharma_enterprise,Large pharmaceutical corporations,NET45,0.989545601547863,0.6346966846871297,84838.7122553389,2022-10-17
CUST-0119,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9774950865159948,0.7536131663405528,84861.9243906096,2022-10-22
CUST-0120,pharma_enterprise,Large pharmaceutical corporations,NET45,0.8665190565624509,0.6705850904348907,84583.02041319376,2025-06-22
CUST-0121,pharma_enterprise,Large pharmaceutical corporations,NET45,1.0445007207242871,0.5129019747517463,85883.69267067501,2024-11-28
CUST-0122,pharma_enterprise,Large pharmaceutical corporations,NET45,1.0358500349039603,0.778715215036602,85706.74625689219,2023-09-06
CUST-0123,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9795553043697578,0.7665728616006802,85253.71484332075,2023-09-05
CUST-0124,pharma_enterprise,Large pharmaceutical corporations,NET45,0.8628114485152155,0.6528048994203159,84023.94513082896,2023-05-10
CUST-0125,pharma_enterprise,Large pharmaceutical corporations,NET45,1.0246033133345913,0.7407281861200146,85202.80875478746,2022-08-28
CUST-0126,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9606722525201407,0.5169954395998397,85678.30258024132,2024-07-29
CUST-0127,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9482714204767901,0.48279024987167235,84727.53790276022,2023-10-02
CUST-0128,pharma_enterprise,Large pharmaceutical corporations,NET45,0.8603363681663609,0.6404947471262739,85169.85730065702,2022-10-02
CUST-0129,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9613903147833188,0.7763515812875592,85818.52744765481,2025-05-15
CUST-0130,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9191152278259155,0.790199199509519,84260.74663866921,2024-09-06
CUST-0131,pharma_enterprise,Large pharmaceutical corporations,NET45,1.0397932323635213,0.48911468799356284,85082.03887474196,2024-02-03
CUST-0132,pharma_enterprise,Large pharmaceutical corporations,NET45,0.8956458737341771,0.7523153555046979,84053.41650219531,2023-04-04
CUST-0133,pharma_enterprise,Large pharmaceutical corporations,NET45,0.971940327474801,0.7542373843425556,85297.33122353735,2025-06-16
CUST-0134,pharma_enterprise,Large pharmaceutical corporations,NET45,0.8586526223025194,0.5938626460281107,84095.77914339115,2023-03-06
CUST-0135,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9940376168609037,0.46835749731616616,85748.90937130776,2023-11-16
CUST-0136,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9261187167764077,0.7052703308386226,84003.80244672872,2023-11-13
CUST-0137,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9440649986461969,0.7232347780629957,85522.25588485949,2023-09-10
CUST-0138,pharma_enterprise,Large pharmaceutical corporations,NET45,0.8965946305979092,0.6158418056595674,85098.77993946799,2023-04-21
CUST-0139,pharma_enterprise,Large pharmaceutical corporations,NET45,0.8514834852198624,0.49873970260088624,84445.97830449816,2024-05-13
CUST-0140,pharma_enterprise,Large pharmaceutical corporations,NET45,1.001213728794365,0.46296479662705614,84799.58961368863,2024-01-17
CUST-0141,pharma_enterprise,Large pharmaceutical corporations,NET45,1.0261037303419385,0.708542719051201,85003.82846571322,2022-11-09
CUST-0142,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9615311972768334,0.480065794894936,85158.04294097208,2023-05-19
CUST-0143,pharma_enterprise,Large pharmaceutical corporations,NET45,0.8924257644204069,0.6687266152159258,85088.6612678526,2024-03-04
CUST-0144,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9138479726733539,0.6503151538193388,84738.49340684261,2023-12-31
CUST-0145,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9312556185251489,0.48826859836825937,84825.96341058114,2024-05-06
CUST-0146,pharma_enterprise,Large pharmaceutical corporations,NET45,0.8862274662977769,0.7854028605360553,84394.16611750482,2024-05-09
CUST-0147,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9596551724619843,0.4304811451864722,85140.98711345645,2025-06-03
CUST-0148,pharma_enterprise,Large pharmaceutical corporations,NET45,1.0019439039061182,0.7984459520448972,85802.55394392535,2022-11-16
CUST-0149,pharma_enterprise,Large pharmaceutical corporations,NET45,0.936234638476637,0.7446008203329599,85947.56035368603,2024-10-03
CUST-0150,pharma_enterprise,Large pharmaceutical corporations,NET45,0.8550282975248913,0.4828121050226728,84406.66004581557,2025-01-25
CUST-0151,pharma_enterprise,Large pharmaceutical corporations,NET45,0.8538334662983503,0.4931446050696736,84337.45955406842,2024-06-01
CUST-0152,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9966778350047134,0.7415631449185325,85523.04365003287,2023-11-17
CUST-0153,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9453614142765862,0.6603420310555124,85445.1862096233,2023-11-05
CUST-0154,pharma_enterprise,Large pharmaceutical corporations,NET45,0.8930606582355967,0.4904406934449338,84972.22380571312,2024-08-25
CUST-0155,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9418814063492739,0.43172968616376295,84617.81644759176,2024-09-20
CUST-0156,pharma_enterprise,Large pharmaceutical corporations,NET45,0.9791204887262119,0.6609287040719956,84464.94811062193,2023-12-10
CUST-0157,government_lab,Government research laboratories,NET60,0.8827464861853338,1.1272999205859255,11888.992797209929,2024-08-31
CUST-0158,government_lab,Government research laboratories,NET60,0.9186077808894355,1.0329600742327651,11650.2934410689,2025-04-13
CUST-0159,government_lab,Government research laboratories,NET60,0.8091816612264352,1.3702584929943213,11058.979871823127,2025-02-16
CUST-0160,government_lab,Government research laboratories,NET60,0.8456455789945386,1.1584588289488345,12788.756761434519,2024-11-15
CUST-0161,government_lab,Government research laboratories,NET60,0.8124434029250571,1.12103858913616,11959.325279427583,2023-09-01
CUST-0162,government_lab,Government research laboratories,NET60,0.9346976749956641,1.281123755470486,11596.494053670333,2025-04-17
CUST-0163,government_lab,Government research laboratories,NET60,0.9958920611810651,1.2219562475513877,11856.692744333073,2024-07-27
CUST-0164,government_lab,Government research laboratories,NET60,0.8844226406839236,1.1610305889294386,11040.807932579637,2025-05-02
CUST-0165,government_lab,Government research laboratories,NET60,0.8358181954217749,1.184180737142154,12284.4794667631,2025-06-27
CUST-0166,government_lab,Government research laboratories,NET60,0.8333781538292517,1.3088604150918945,11712.272837778806,2024-06-25
CUST-0167,government_lab,Government research laboratories,NET60,0.9174050752389712,1.3554616657409724,12512.718206065061,2025-03-02
CUST-0168,government_lab,Government research laboratories,NET60,0.9213122981903096,1.2379062410379669,12568.330140637265,2024-08-29
CUST-0169,government_lab,Government research laboratories,NET60,0.9357370412500019,1.1671079174640342,11002.113434547662,2024-08-14
CUST-0170,government_lab,Government research laboratories,NET60,0.8411617608550853,1.0894066320117453,11215.822157519544,2024-03-20
CUST-0171,government_lab,Government research laboratories,NET60,0.9817890358589398,1.166392361139561,12981.087887247326,2024-12-17
CUST-0172,government_lab,Government research laboratories,NET60,0.9265682193680527,1.3995386252366426,12381.485715918456,2023-07-14
CUST-0173,government_lab,Government research laboratories,NET60,0.8372800950762367,1.096471513171301,12220.191671782704,2023-08-10
CUST-0174,government_lab,Government research laboratories,NET60,0.9783486793598312,1.2110100943008595,12986.081682886073,2022-10-15
CUST-0175,government_lab,Government research laboratories,NET60,0.8911080912928483,1.3249907904686409,12734.324598174426,2024-02-13
CUST-0176,government_lab,Government research laboratories,NET60,0.9907649448512956,1.060358250351802,12708.664850557763,2024-09-23
CUST-0177,government_lab,Government research laboratories,NET60,0.8015538857752115,1.3345596319438469,11716.124363562534,2025-05-29
CUST-0178,government_lab,Government research laboratories,NET60,0.8883262245188829,1.1906901760990087,11861.524260118971,2023-03-09
CUST-0179,government_lab,Government research laboratories,NET60,0.8192648435491855,1.0113728733355112,12146.392021983494,2025-07-04
CUST-0180,government_lab,Government research laboratories,NET60,0.9663630269769569,1.1821453210298762,11946.274067064933,2023-03-03
CUST-0181,contract_research,Contract Research Organizations (CROs),NET30,0.749303886757508,1.0244473097444704,24991.612050103773,2024-08-23
CUST-0182,contract_research,Contract Research Organizations (CROs),NET30,0.7443894165522146,0.9728466855741859,25770.50667189273,2024-02-19
CUST-0183,contract_research,Contract Research Organizations (CROs),NET30,0.7834184061348328,0.8814852279663908,24934.173626218504,2024-01-13
CUST-0184,contract_research,Contract Research Organizations (CROs),NET30,0.6926234497536408,1.1367194153296454,24071.12232822708,2023-09-12
CUST-0185,contract_research,Contract Research Organizations (CROs),NET30,0.7939029020712617,1.0261284613331894,25935.262626377575,2023-11-01
CUST-0186,contract_research,Contract Research Organizations (CROs),NET30,0.7242538215562477,0.8670076022072464,25982.787885245365,2022-08-23
CUST-0187,contract_research,Contract Research Organizations (CROs),NET30,0.664295777443809,0.8595176514572791,25522.723585896743,2024-04-04
CUST-0188,contract_research,Contract Research Organizations (CROs),NET30,0.6606637327243898,0.844510825799279,24982.915407262957,2024-05-20
CUST-0189,contract_research,Contract Research Organizations (CROs),NET30,0.7281856970253361,1.0148291953844546,25439.30194317183,2023-05-25
CUST-0190,contract_research,Contract Research Organizations (CROs),NET30,0.688170549139761,1.1273036855371243,24953.2043258034,2022-08-30
CUST-0191,contract_research,Contract Research Organizations (CROs),NET30,0.6733028664158967,1.1715166858988733,24494.34684411143,2024-04-25
CUST-0192,contract_research,Contract Research Organizations (CROs),NET30,0.7631439996686002,0.8016556967222092,24505.420865155047,2023-10-13
CUST-0193,contract_research,Contract Research Organizations (CROs),NET30,0.8267286213757459,1.187960878364808,24815.151910748158,2025-04-10
CUST-0194,contract_research,Contract Research Organizations (CROs),NET30,0.7966792221390364,0.8898800334786653,25710.20106158727,2024-02-03
CUST-0195,contract_research,Contract Research Organizations (CROs),NET30,0.842098411936903,1.1652514676679526,25722.904574427143,2024-10-12
CUST-0196,contract_research,Contract Research Organizations (CROs),NET30,0.6501272665866751,0.8925719982031075,25299.605938589368,2023-11-19
CUST-0197,contract_research,Contract Research Organizations (CROs),NET30,0.8467516066654144,0.9911550130114805,24280.192268466668,2024-04-03
CUST-0198,contract_research,Contract Research Organizations (CROs),NET30,0.6945857784572244,0.9755801399933438,24266.795829762425,2025-01-29
CUST-0199,contract_research,Contract Research Organizations (CROs),NET30,0.6873332653433281,1.08217829676345,24716.622454551845,2024-09-03
CUST-0200,contract_research,Contract Research Organizations (CROs),NET30,0.7331419962249506,0.8817977165211976,25616.239191038454,2024-10-15
